,Point ID,Observed Value [mGal],Time,Voltage [V],Temperature [Â°C],Altitude,Counter Reading,Remark,Date,Profile,ID,lat,lon,ele,time,cmt,name,x,y,Ele_tiff,minutes,drift factor,Corrected Value [mGal],Reading difference [mGal],abs_Grav,Elevation_corrected_normal,gravity_disturbance_Tomasz_Leo,Theo_Grav,gravity_disturbance_Andrea,gravity_disturbance_comparison,gravity_bouger_corrected,gravity_bouger_corrected1800,gravity_bouger_corrected2000,gravity_bouger_corrected2200,gravity_bouger_corrected2400,gravity_bouger_corrected2600,bouger_rho_delta,regional,residual
83,5007,4861.021841999999,1900-01-01 11:24:00,12.6,50.0,16,4750.9,,19.12.2022,,64,51.4460080023855,6.21558696962893,16.190699,2022-12-19T10:24:36Z,,5007,306514.9210572691,5703102.461460596,18.73,47.64,0.0003097824773416769,4861.007083962779,-4.834044037221247,981179.6459559627,981192.8099232658,-13.163967303116806,981192.8117216249,-13.165765662211925,-0.0017983590951189399,-15.26114194758702,-14.577792934258468,-14.734884790261276,-14.891976407845505,-15.049068144639023,-15.20616000064183,-0.6283670663833618,-15.913474116511964,0.6523321689249428
84,1001,4865.943666,1900-01-01 11:38:00,12.6,49.9,27,4755.7,next to turbine,19.12.2022,,1,51.46544395945966,6.234485981985927,27.437416,2022-12-19T10:38:17Z,,1001,307909.60204838135,5705213.6505225925,33.0325,61.25,0.0003097824773416769,4865.924691823263,0.08356382326292078,981184.5635638232,981190.1125678123,-5.549003989086486,981190.1157044477,-5.552140624495223,-0.0031366354087367654,-9.247612149105407,-8.042447478161193,-8.319497019634582,-8.596546322689392,-8.873595387325622,-9.15064492879901,-1.1081974506378174,-8.911260655653052,-0.33635149345235504
85,1002,4866.302549,1900-01-01 11:43:00,12.5,49.9,26,4756.05,,19.12.2022,,2,51.46547899581492,6.236757980659604,25.715065,2022-12-19T10:43:34Z,,1002,308067.53297711647,5705211.586474661,32.9375,66.11,0.0003097824773416769,4866.282069280423,0.44094128042252123,981184.9209412804,981190.144979506,-5.224038225598633,981190.1481067,-5.227165419608355,-0.003127194009721279,-8.912009102292359,-7.7103105606511235,-7.986563307233155,-8.262815815396607,-8.53906808514148,-8.815320831723511,-1.1050102710723877,-8.413249843092956,-0.498759259199403
86,1003,4864.559403,1900-01-01 11:52:00,12.5,50.0,27,4754.35,next to turbine,19.12.2022,,3,51.46441197954118,6.231091981753707,26.819576,2022-12-19T10:53:18Z,,1003,307669.55769161443,5705107.822923894,34.7125,74.86,0.0003097824773416769,4864.536212683746,-1.304915316253755,981183.1750846837,981189.5029919664,-6.327907282742672,981189.5062868865,-6.331202202825807,-0.0032949200831353664,-10.214622933301143,-8.948164898785762,-9.239304739865474,-9.530444580945186,-9.82158418360632,-10.112724024686031,-1.1645591259002686,-9.784156979215652,-0.4304659540854914
87,1004,4865.841128,1900-01-01 12:08:00,12.5,50.0,19,4755.6,,19.12.2022,,4,51.464414997026324,6.229206975549459,19.35178,2022-12-19T11:10:07Z,,1004,307538.65924128063,5705113.112687324,28.68,90.42,0.0003097824773416769,4865.813117468399,-0.028010531601466937,981184.4519894684,981191.3648888633,-6.912899394868873,981191.367615075,-6.91562560654711,-0.002726211678236723,-10.124163289903663,-9.077796359895729,-9.31834067904856,-9.558884759782813,-9.799428840517066,-10.03997292125132,-0.9621765613555908,-10.237713701362111,0.1135504114584478
88,1005,4867.174121999999,1900-01-01 12:28:00,12.5,49.9,18,4756.9,,19.12.2022,,5,51.466029016301036,6.239920975640416,18.324097,2022-12-19T11:28:27Z,,1005,308289.50012747734,5705264.451404481,32.08,109.86,0.0003097824773416769,4867.140089297039,1.2989612970386588,981185.778961297,981190.4581718496,-4.679210552596487,981190.4612185957,-4.6822572987293825,-0.0030467461328953505,-8.27116836013738,-7.100755104445852,-7.369815716170706,-7.638876327895559,-7.907936701201834,-8.176997312926687,-1.076242208480835,-7.713076084074885,-0.5580922760624958
89,1006,4867.686812,1900-01-01 12:35:00,12.5,49.9,21,4757.4,,19.12.2022,,6,51.46573296748102,6.242638975381851,20.941654,2022-12-19T11:34:47Z,,1006,308477.0151903182,5705224.420782514,31.6725,116.67,0.0003097824773416769,4867.650669678368,1.8095416783680776,981186.2895416784,981190.5577850564,-4.268243378028274,981190.5607929011,-4.271251222700812,-0.00300784467253834,-7.814573829993606,-6.6590278800576925,-6.924670761451125,-7.190313404425979,-7.455956047400832,-7.721598928794265,-1.0625710487365723,-7.207059305198811,-0.6075145247947944
90,1007,4868.507116,1900-01-01 12:41:00,12.5,49.9,22,4758.2,,19.12.2022,,7,51.467276997864246,6.244113016873598,21.83252,2022-12-19T11:40:44Z,,1007,308585.8468932947,5705392.236589606,31.265,122.5,0.0003097824773416769,4868.469167646525,2.6280396465253943,981187.1080396465,981190.8198818035,-3.711842156946659,981190.8228521983,-3.7148125517414883,-0.0029703947948291898,-7.21254525333643,-6.071866609156132,-6.3340917602181435,-6.596316672861576,-6.858541585505009,-7.12076673656702,-1.0489001274108887,-6.812067525149644,-0.40047772818678595
91,1008,4869.429958000001,1900-01-01 12:46:00,12.5,49.9,23,4759.1,,19.12.2022,,8,51.46767698228359,6.247501987963915,24.030109,2022-12-19T11:46:07Z,,1008,308822.8648450195,5705427.852013243,32.215,127.36,0.0003097824773416769,4869.390504103686,3.5493761036859723,981188.0293761037,981190.5620313503,-2.5326552466722205,981190.5650910487,-2.535714945057407,-0.0030596983851864934,-6.139728792128153,-4.964390047010966,-5.234583146986552,-5.504775770124979,-5.774968393263407,-6.045161493238993,-1.0807714462280273,-6.188253881912999,0.04852508978484593
92,1009,4870.3528,1900-01-01 12:51:00,12.5,49.9,30,4760.0,,19.12.2022,,9,51.46833999082446,6.25133897177875,30.295929,2022-12-19T11:52:20Z,,1009,309092.08864891407,5705491.5539782895,35.177498,132.22,0.0003097824773416769,4870.311840560846,4.470712560845641,981188.9507125608,981189.7063497159,-0.7556371551472694,981189.7096892729,-0.7589767121244222,-0.0033395569771528244,-4.694417701335624,-3.410994754405692,-3.7060346466023475,-4.001074538799003,-4.296114192577079,-4.591154084773734,-1.180159330368042,-5.526088898340561,0.8316711970049369
93,1010,4870.762951999999,1900-01-01 12:56:00,12.5,49.9,32,4760.4,,19.12.2022,,10,51.46853797137737,6.253824960440397,32.298378,2022-12-19T11:56:10Z,,1010,309265.54906461976,5705507.085657084,36.015,137.08,0.0003097824773416769,4870.720487018005,4.879359018004834,981189.359359018,981189.4653783415,-0.10601932345889509,981189.4687977006,-0.10943868255708367,-0.003419359098188579,-4.138573949923739,-2.82459551631473,-3.1266596966888756,-3.428723638644442,-3.7307875806000084,-4.032851760974154,-1.2082562446594238,-5.146768842395716,1.0081948924719768
94,1011,4871.275642,1900-01-01 13:00:00,12.4,49.9,33,4760.9,,19.12.2022,,11,51.4690650254488,6.256367024034262,33.272461,2022-12-19T12:02:24Z,,1011,309444.2736516442,5705559.065037513,35.38,140.97,0.0003097824773416769,4871.231971964169,5.3908439641691075,981189.8708439642,981189.7078789126,0.16296505159698427,981189.7112377242,0.15960623999126256,-0.003358811605721712,-3.798489578301087,-2.507678516441956,-2.804416902596131,-3.1011550503317267,-3.3978929596487433,-3.694631345802918,-1.186952829360962,-4.764716095561482,0.9662265172603952
95,1012,4871.89087,1900-01-01 13:03:00,12.4,49.9,31,4761.5,next to turbine,19.12.2022,,12,51.46960297599435,6.259024003520608,31.24332,2022-12-19T12:03:51Z,,1012,309631.01953036746,5705611.963262571,34.285,143.89,0.0003097824773416769,4871.846295399336,6.005167399335733,981190.4851673993,981190.093297787,0.39186961227096617,981190.0965531126,0.38861428666859865,-0.0032553256023675203,-3.446979216998443,-2.1961182875093073,-2.483672551577911,-2.7712268156465143,-3.0587808412965387,-3.3463353437837213,-1.150217056274414,-4.396828946112976,0.9498497291145327
96,1013,4872.1984840000005,1900-01-01 13:07:00,12.5,49.9,32,4761.8,,19.12.2022,,13,51.47005903534591,6.261634966358542,31.766989,2022-12-19T12:07:10Z,,1013,309814.2250788604,5705655.8827963825,33.872498,147.78,0.0003097824773416769,4872.152704345499,6.3115763454989064,981190.7915763455,981190.2608655068,0.5307108386186883,981190.2640827812,0.5274935642955825,-0.003217274323105812,-3.26195058983285,-2.026139356312342,-2.310234166798182,-2.5943285004468635,-2.878423072514124,-3.162517644581385,-1.136378288269043,-4.06995426226905,0.8080036724362003
97,1014,4872.7624430000005,1900-01-01 13:10:00,12.4,49.9,31,4762.35,,19.12.2022,,14,51.47056597284973,6.263935966417193,31.05723,2022-12-19T12:10:48Z,,1014,309976.11483045446,5705706.2703432115,32.807503,150.69,0.0003097824773416769,4872.7157618784895,6.874633878489476,981191.3546338785,981190.6342863316,0.7203475468559191,981190.6374023987,0.7172314797062427,-0.0031160671496763825,-2.953067637165077,-1.7561121947364882,-2.031274414737709,-2.3064366347389296,-2.581598616321571,-2.856761074741371,-1.1006488800048828,-3.8007477191652583,0.8476800820001813
98,1015,4873.377671,1900-01-01 13:20:00,12.5,49.9,31,4762.95,,19.12.2022,,15,51.471916968002915,6.267958022654057,31.210348,2022-12-19T12:19:33Z,,1015,310261.01290921855,5705846.046387601,31.56,160.42,0.0003097824773416769,4873.327975694985,7.486847694985045,981191.966847695,981191.1385579503,0.8282897446770221,981191.14155701,0.8252906849374995,-0.002999059739522636,-2.705444100080058,-1.5540027644019574,-1.818701985059306,-2.0834012057166547,-2.348100187955424,-2.612799647031352,-1.0587968826293945,-3.3633453081504854,0.6579012080704274
99,1016,4873.377671,1900-01-01 13:31:00,12.5,49.9,31,4762.95,,19.12.2022,,16,51.473334012553096,6.268625976517797,33.684559,2022-12-19T12:27:03Z,,1016,310313.27436904644,5706001.868603586,31.56,171.11,0.0003097824773416769,4873.324664120302,7.483536120302233,981191.9635361203,981191.2636810949,0.6998550253920257,981191.2666804317,0.6968556885840371,-0.002999336807988584,-2.8338788193650544,-1.6824374836869538,-1.9471367043443024,-2.211835925001651,-2.4765349072404206,-2.7412343663163483,-1.0587968826293945,-3.2379608488784584,0.404082029513404
100,1017,4873.94163,1900-01-01 13:38:00,12.5,49.9,,4763.5,,19.12.2022,,17,51.47406700998545,6.274273032322526,33.822346,2022-12-19T12:36:18Z,,1017,310708.41667691106,5706068.747383793,30.875,177.92,0.0003097824773416769,4873.886513501631,8.045385501631245,981192.5253855016,981191.5397937382,0.9855917633976787,981191.5427290767,0.9826564248651266,-0.002935338532552123,-2.471443539718166,-1.3449937163386494,-1.6039480029139668,-1.862901812652126,-2.121855622390285,-2.3808099089656025,-1.0358161926269531,-2.8293571208280923,0.3579135811099263
101,1018,4873.685285,1900-01-01 13:43:00,12.4,49.9,33,4763.25,,19.12.2022,,18,51.47246397100389,6.276945015415549,32.528393,2022-12-19T12:41:35Z,,1018,310887.3128232779,5705883.607189621,31.325,182.78,0.0003097824773416769,4873.628662958791,7.787534958791184,981192.2675349588,981191.2593780075,1.008156951284036,981191.2623553692,1.0051795896142721,-0.0029773616697639227,-2.4992643038276583,-1.356396738672629,-1.619124952936545,-1.881853167200461,-2.144581381464377,-2.407309595728293,-1.050912857055664,-2.762845917642437,0.26358161381477885
102,1019,4873.736554,1900-01-01 13:47:00,12.3,49.9,35,4763.3,,19.12.2022,,19,51.47285096347332,6.280372040346265,34.612572,2022-12-19T12:48:57Z,,1019,311126.8742808328,5705917.786260946,31.075,186.67,0.0003097824773416769,4873.678726904955,7.837598904954575,981192.317598905,981191.3706992627,0.9468996422365308,981191.3736528114,0.9439460935536772,-0.0029535486828535795,-2.5325296027585864,-1.3987827403470874,-1.6594145400449634,-1.9200458629056811,-2.180677185766399,-2.441308747045696,-1.0425260066986084,-2.61462035778942,0.0820907550308334
103,1020,4874.044168,1900-01-01 13:50:00,12.3,49.9,33,4763.6,,19.12.2022,,20,51.47384103387594,6.282243970781565,33.339252,2022-12-19T12:54:24Z,,1020,311260.9425516932,5706023.038469342,29.95,189.58,0.0003097824773416769,4873.985439437946,8.144311437946271,981192.624311438,981191.8052953081,0.8190161298261955,981191.8081436,0.8161678379401565,-0.0028482918860390782,-2.5344482351792976,-1.441746323253028,-1.6929422308458015,-1.9441379000199959,-2.1953338076127693,-2.4465297152055427,-1.0047833919525146,-2.5277864232569414,-0.006661811922356264
104,1021,4873.972391400001,1900-01-01 13:58:00,12.3,49.9,34,4763.530000000001,,19.12.2022,,21,51.47504299879074,6.283881040289998,33.623806,2022-12-19T12:59:57Z,,1021,311379.5724704717,5706152.458777446,30.6625,197.36,0.0003097824773416769,4873.911252730272,8.070124730272255,981192.5501247302,981191.6915484464,0.8585762837901711,981191.6944638938,0.8556608364451677,-0.0029154473450034857,-2.574665798805654,-1.455968870781362,-1.7131407400593162,-1.9703123709186912,-2.227484001778066,-2.4846558710560203,-1.0286870002746582,-2.4554698072982433,-0.11919599150741078
105,1022,4874.197975,1900-01-01 14:03:00,12.0,49.9,33,4763.75,,19.12.2022,,22,51.47477704100311,6.286363005638123,33.179295,2022-12-19T13:04:07Z,,1022,311550.80678600556,5706116.495186376,30.4025,202.22,0.0003097824773416769,4874.135330787432,8.294202787432368,981192.7742027874,981191.7483015858,1.025901201646775,981191.751192145,1.023010642384179,-0.0028905592625960708,-2.378229018766433,-1.2690178123302758,-1.524009105283767,-1.7789999214001,-2.033990975935012,-2.2889822688885033,-1.0199644565582275,-2.4374416883013623,0.05921266953492932
106,1023,4874.6081269999995,1900-01-01 14:08:00,11.9,49.9,32,4764.15,,19.12.2022,,23,51.4751279912889,6.288226973265409,31.886749,2022-12-19T13:08:52Z,,1023,311681.67474972317,5706150.718188702,29.8975,207.08,0.0003097824773416769,4874.543977244592,8.702849244591562,981193.1828492446,981191.9351322412,1.247717003338039,981191.9379759349,1.2448733096243814,-0.002843693713657558,-2.099868674762547,-1.0090822177007794,-1.2598380045965314,-1.5105933146551251,-1.761348863132298,-2.012104411609471,-1.0030221939086914,-2.423577586692147,0.32370891192960016
107,2008,4871.583256,1900-01-01 14:16:00,12.6,49.9,32,4761.2,new battery,19.12.2022,,31,51.46081496961415,6.270642997696996,33.565643,2022-12-19T13:17:25Z,,2008,310401.42014173407,5704604.719717713,33.87,214.86,0.0003097824773416769,4871.516696136919,5.675568136918628,981190.155568137,981189.4453521834,0.7102159535279498,981189.448566424,0.7070017129881307,-0.003214240539819002,-3.082165571511723,-1.8464456523070112,-2.13051948195789,-2.414592834771611,-2.6986664260039106,-2.9827400172362104,-1.1362943649291992,-3.665235749483429,0.583070177971706
108,2009,4869.84011,1900-01-01 14:22:00,12.7,49.9,33,4759.5,,19.12.2022,,32,51.46094799041748,6.262381039559841,35.886124,2022-12-19T13:23:12Z,,2009,309828.14229268907,5704640.939289329,37.22,220.69,0.0003097824773416769,4869.771744105075,3.930616105075387,981188.4106161051,981188.4232882126,-0.012672107550315559,981188.426819691,-0.016203585895709693,-0.0035314783453941345,-4.180149238440208,-2.8222071341006085,-3.1343778780428693,-3.446548383566551,-3.7587188890902326,-4.070889633032493,-1.2486824989318848,-4.4934839224818575,0.3133346840416493
109,2010,4869.84011,1900-01-01 14:28:00,12.7,49.9,36,4759.5,,19.12.2022,,33,51.46112501621246,6.257084012031555,36.066578,2022-12-19T13:28:25Z,,2010,309460.97847613436,5704674.3952033585,36.5975,226.53,0.0003097824773416769,4869.7699349754075,3.928806975407497,981188.4088069753,981188.6310241651,-0.22221718973014504,981188.6344970895,-0.2256901141954586,-0.003472924465313554,-4.319993602694012,-2.9847630137810484,-3.291712867678143,-3.5986622447380796,-3.9056118602165952,-4.212561475695111,-1.2277984619140625,-5.15976151152546,0.8397679088314476
110,2011,4868.507116,1900-01-01 14:35:00,12.7,49.9,33,4758.2,,19.12.2022,,34,51.45924696698785,6.251003025099635,33.384995,2022-12-19T13:34:29Z,,2011,309030.7875726825,5704481.43093575,34.61,233.33,0.0003097824773416769,4868.4348344545615,2.5937064545614703,981187.0737064546,981189.0785209825,-2.004814527928829,981189.0818051533,-2.0080986986868083,-0.0032841707579791546,-5.88005318492651,-4.617334984242916,-4.907615087926388,-5.1978951916098595,-5.488175056874752,-5.778455398976803,-1.1611204147338867,-6.1983766717979165,0.31832348687140666
111,3010,4870.968028,1900-01-01 14:49:00,12.7,49.9,32,4760.6,,19.12.2022,,44,51.45469098351896,6.278499020263553,31.855587,2022-12-19T13:49:24Z,,3010,310921.7426601407,5703903.5104596885,34.255,246.94,0.0003097824773416769,4870.891530315045,5.050402315045176,981189.5304023151,981188.7857375265,0.7446647885954008,981188.7889865317,0.7414157834136859,-0.0032490051817148924,-3.0908249613130465,-1.841058611520566,-2.1283613439882174,-2.4156638380372897,-2.702966570504941,-2.9902693029725924,-1.1492106914520264,-3.325923461737432,0.2350985004243853
112,3011,4871.685794,1900-01-01 14:56:00,12.6,49.9,30,4761.3,,19.12.2022,,45,51.455390034243464,6.286201989278197,29.670126,2022-12-19T13:56:44Z,,3011,311459.7040303551,5703961.369230501,32.22,253.75,0.0003097824773416769,4871.607186696375,5.766058696374785,981190.2460586963,981189.4754725205,0.7705861758440733,981189.4785294487,0.7675292475614697,-0.0030569282826036215,-2.83704717643559,-1.6615262795239687,-1.9317611027508974,-2.201995687559247,-2.4722302723675966,-2.7424653340131044,-1.0809390544891357,-2.957509727022,0.12046255058641009
113,5008,4868.507116,1900-01-01 15:06:00,12.6,49.9,36,4758.2,,19.12.2022,,65,51.44210102967918,6.277685975655913,36.073174,2022-12-19T14:08:20Z,,5008,310813.21243820037,5702505.804263337,37.96,263.47,0.0003097824773416769,4868.425497610695,2.584369610694921,981187.0643696106,981186.5304876864,0.5338819242315367,981186.5340837754,0.5302858352661133,-0.003596088965423405,-3.7164518617792055,-2.331511475960724,-2.6498889707727358,-2.96826575032901,-3.2866427683038637,-3.6050202631158754,-1.2735087871551514,-3.7678172183598804,0.05136535658067487
114,5009,4868.968537,1900-01-01 15:10:00,12.6,49.9,32 (crossed out),4758.65,,19.12.2022,,66,51.44141295924783,6.283024996519089,32.240425,2022-12-19T14:10:49Z,,5009,311181.34590249596,5702415.5214381935,36.4075,267.36,0.0003097824773416769,4868.885713556858,3.0445855568577826,981187.5245855568,981186.9488174822,0.57576807460282,981186.9522668438,0.5723187130643055,-0.003449361538514495,-3.500734725384973,-2.172435918240808,-2.4777919439366087,-2.7831479696324095,-3.0885039953282103,-3.393860021024011,-1.2214241027832031,-3.4168049835510033,-0.08392974183396973
115,5010,4870.506606999999,1900-01-01 15:16:00,12.6,49.9,31,4760.15,,19.12.2022,,67,51.44444704055786,6.290145004168153,31.151287,2022-12-19T14:16:18Z,,5010,311688.5609652754,5702734.529556268,33.23,273.19,0.0003097824773416769,4870.421977525014,4.580849525013946,981189.060849525,981188.1973627759,0.8634867491200566,981188.2005122894,0.8603372356155887,-0.0031495135044679046,-2.8572349725291133,-1.644864815287292,-1.9235708890482783,-2.2022764859721065,-2.4809820828959346,-2.759688156656921,-1.114823341369629,-3.0545907459830346,0.1973557734539213
116,5011,4870.557876,1900-01-01 15:22:00,12.6,49.9,29,4760.2,,19.12.2022,,68,51.44240001216531,6.296902997419238,28.690506,2022-12-19T14:22:31Z,,5011,312149.7022206413,5702489.573649463,32.34,279.03,0.0003097824773416769,4870.4714373953475,4.630309395347467,981189.1103093954,981188.2912248708,0.8190845245262608,981188.2942904177,0.8160189776681364,-0.003065546858124435,-2.80198514519725,-1.6220859294990078,-1.8933271175483242,-2.1645683055976406,-2.435809493646957,-2.7070506816962734,-1.0849647521972656,-2.9750890654188993,0.17310392022164933
117,5012,4870.968028,1900-01-01 15:28:00,12.6,49.9,28,4760.6,,19.12.2022,,69,51.4411520306021,6.304090982303023,27.533092,2022-12-19T14:28:15Z,,5012,312644.03605077555,5702332.40226758,29.68,284.86,0.0003097824773416769,4870.879783363504,5.038655363504404,981189.5186553635,981189.0018791844,0.5167761790798977,981189.0046945065,0.5139608569443226,-0.0028153221355751157,-2.8064564716769382,-1.723605300183408,-1.9725367081118748,-2.2214681160403416,-2.4703992855502293,-2.719330693478696,-0.9957253932952881,-3.054027661835164,0.24757119015822582
118,4008,4868.660923,1900-01-01 15:34:00,12.6,49.9,38,4758.35,on highway,19.12.2022,,53,51.448600022122264,6.276716021820903,37.89991,2022-12-19T14:35:06Z,,4008,310772.6953013722,5703230.896669475,39.315002,290.69,0.0003097824773416769,4868.570872331662,2.7297443316620047,981187.2097443317,981186.6863083036,0.5234360280446708,981186.690035768,0.5197085636900738,-0.003727464354597032,-3.878615897614509,-2.4442391810007393,-2.773981135804206,-3.103722852189094,-3.4334645685739815,-3.7632065233774483,-1.318967342376709,-3.6440931200425553,-0.2345227775719536
119,4009,4868.712192,1900-01-01 15:42:00,12.6,49.9,35,4758.4,city centre,19.12.2022,,54,51.449552960693836,6.267502969130874,35.240158,2022-12-19T14:43:10Z,,4009,310136.58931700274,5703360.698394836,40.0075,298.47,0.0003097824773416769,4868.619731223987,2.778603223987375,981187.258603224,981186.5567629716,0.7018402523826808,981186.5605560918,0.6980471321148798,-0.0037931202678009868,-3.777749686734751,-2.318107991712168,-2.653658061521128,-2.9892076544929296,-3.3247572474647313,-3.6603075556922704,-1.3421995639801025,-4.464294321290538,0.6865446345557871
120,4010,4867.2766599999995,1900-01-01 15:51:00,12.6,49.9,38,4757.0,city centre,19.12.2022,,55,51.44940401427448,6.260744975879788,37.926254,2022-12-19T14:51:02Z,,4010,309666.48041750427,5703361.683625883,43.165,307.22,0.0003097824773416769,4867.1814886273105,1.3403606273104742,981185.8203606273,981185.5692035202,0.25115710706450045,981185.5732985629,0.24706206435803324,-0.004095042706467211,-4.581974206259474,-3.0071336606051773,-3.3691660740878433,-3.7311984875705093,-4.093230424216017,-4.455263314535841,-1.448129653930664,-5.309930620869011,0.7279564146095368
121,4011,4865.789859,1900-01-01 15:55:00,12.6,49.9,41,4755.55,,19.12.2022,,56,51.45013399422169,6.253110989928246,41.012478,2022-12-19T14:56:18Z,,4011,309139.1788797752,5703462.717871761,45.4475,311.11,0.0003097824773416769,4865.693482573474,-0.14764542652574164,981184.3323545734,981184.9292922729,-0.596937699476257,981184.9336068125,-0.6012522390810773,-0.004314539604820311,-5.685637517133728,-4.027521653333679,-4.408697886625305,-4.789874119916931,-5.1710496379528195,-5.5522261096630245,-1.5247044563293457,-6.430890593366087,0.745253076232359
122,4012,4866.046204,1900-01-01 16:01:00,12.6,49.9,33,4755.8,,19.12.2022,,57,51.45099397748709,6.246908968314528,33.176918,2022-12-19T15:00:47Z,,4012,308711.9164734,5703574.519370899,36.35,316.94,0.0003097824773416769,4865.9480215416315,0.1068935416315071,981184.5868935416,981187.8127302106,-3.2258366689784452,981187.8161760992,-3.229282557615079,-0.0034458886366337538,-7.295900736819021,-5.96970001317095,-6.2745739564998075,-6.579447661410086,-6.884321127901785,-7.1891950712306425,-1.2194950580596924,-7.483186262231641,0.18728552541261934
123,3009,4865.73859,1900-01-01 16:06:00,12.6,49.9,,4755.5,Base Station III,19.12.2022,,43,51.454789973795414,6.241140961647034,26.741566,2022-12-19T09:36:26Z,BS3,3009,308327.1237777384,5704011.6576048285,32.4675,321.81,0.0003097824773416769,4865.6388989009665,-0.20222909903350228,981184.277770901,981189.3461028093,-5.068331908318214,981189.3491830585,-5.071412157500163,-0.003080249181948602,-8.70367736730259,-7.5191266051260754,-7.791437100502662,-8.06374759587925,-8.336058091255836,-8.608368825051002,-1.0892422199249268,-8.358084454238735,-0.34559291306385376
